cod_uf,cod_munic,municipio,cod_amc,AMC,flag
Paraná,4125506,São José dos Pinhais - PR,412550,3357,0
Mato Grosso,5107107,São José dos Quatro Marcos - MT,510710,4024,0
Paraíba,2514453,São José dos Ramos - PB,25AMC9197022,939,0
Pernambuco,2613206,São João - PE,261320,1080,0
Paraná,4124806,São João - PR,412480,3348,0
Maranhao,2111003,São João Batista - MA,21AMC9197049,372,0
Santa Catarina,4216305,São João Batista - SC,421630,3583,0
Minas Gerais,3162203,São João Batista do Glória - MG,316220,2255,0
Minas Gerais,3162807,São João Evangelista - MG,316280,2259,0
Minas Gerais,3162906,São João Nepomuceno - MG,316290,2260,0
Goías,5220009,São João d'Aliança - GO,522000,4210,0
Roraima,1400506,São João da Baliza - RR,14AMC9197003,90,0
Rio de Janeiro,3305000,São João da Barra - RJ,33AMC9197016,2560,0
Sao Paulo,3549102,São João da Boa Vista - SP,354910,2999,0
Piauí,2209856,São João da Canabrava - PI,22AMC9197035,447,0
Piauí,2209872,São João da Fronteira - PI,22AMC9197026,438,0
Minas Gerais,3162252,São João da Lagoa - MG,31AMC9197020,2362,0
Minas Gerais,3162302,São João da Mata - MG,316230,2256,0
Goías,5220058,São João da Paraúna - GO,522005,4211,0
Pará,1507466,São João da Ponta - PA,15AMC9197019,180,0
Minas Gerais,3162401,São João da Ponte - MG,31AMC9197074,2416,0
Piauí,2209906,São João da Serra - PI,220990,410,0
Rio Grande do Sul,4318424,São João da Urtiga - RS,431842,3793,0
Piauí,2209955,São João da Varjota - PI,22AMC9197021,433,0
Sao Paulo,3549201,São João das Duas Pontes - SP,354920,3000,0
Minas Gerais,3162450,São João das Missões - MG,31AMC9197034,2376,0
Sao Paulo,3549250,São João de Iracema - SP,35AMC9197020,3087,0
Rio de Janeiro,3305109,São João de Meriti - RJ,330510,2534,0
Pará,1507474,São João de Pirabas - PA,150747,153,0
Minas Gerais,3162500,São João del Rei - MG,316250,2257,0
Pará,1507508,São João do Araguaia - PA,15AMC9197022,183,0
Piauí,2209971,São João do Arraial - PI,22AMC9197020,432,0
Paraná,4124905,São João do Caiuá - PR,412490,3349,0
Paraíba,2514008,São João do Cariri - PB,25AMC9197027,944,0
Maranhao,2111029,São João do Carú - MA,21AMC9197006,329,0
Santa Catarina,4216354,São João do Itaperiú - SC,42AMC9197002,3604,0
Paraná,4125001,São João do Ivaí - PR,412500,3350,0
Ceará,2312502,São João do Jaguaribe - CE,231250,609,0
Minas Gerais,3162559,São João do Manhuaçu - MG,31AMC9197047,2389,0
Minas Gerais,3162575,São João do Manteninha - MG,31AMC9197049,2391,0
Santa Catarina,4216255,São João do Oeste - SC,42AMC9197021,3623,0
Minas Gerais,3162609,São João do Oriente - MG,316260,2258,0
Minas Gerais,3162658,São João do Pacuí - MG,31AMC9197020,2362,0
Maranhao,2111052,São João do Paraíso - MA,21AMC9197037,360,0
Minas Gerais,3162708,São João do Paraíso - MG,31AMC9197075,2417,0
Sao Paulo,3549300,São João do Pau d'Alho - SP,354930,3001,0
Piauí,2210003,São João do Piauí - PI,22AMC9197036,448,0
Rio Grande do Sul,4318432,São João do Polêsine - RS,43AMC9197025,3859,0
Paraíba,2500700,São João do Rio do Peixe - PB,25AMC9197002,919,0
Rio Grande do Norte,2412104,São João do Sabugi - RN,241210,747,0
Maranhao,2111078,São João do Soter - MA,21AMC9197011,334,0
Santa Catarina,4216404,São João do Sul - SC,42AMC9197029,3631,0
Paraíba,2514107,São João do Tigre - PB,251410,899,0
Paraná,4125100,São João do Triunfo - PR,412510,3351,0
Maranhao,2111102,São João dos Patos - MA,21AMC9197045,368,0
Piauí,2210300,São Julião - PI,22AMC9197038,450,0
Rio Grande do Sul,4318705,São Leopoldo - RS,431870,3797,0
Minas Gerais,3163706,São Lourenço - MG,316370,2267,0
Pernambuco,2613701,São Lourenço da Mata - PE,261370,1085,0
Sao Paulo,3549953,São Lourenço da Serra - SP,35AMC9197025,3092,0
Santa Catarina,4216909,São Lourenço do Oeste - SC,42AMC9197032,3634,0
Piauí,2210359,São Lourenço do Piauí - PI,22AMC9197040,452,0
Rio Grande do Sul,4318804,São Lourenço do Sul - RS,,3877,1
Santa Catarina,4217006,São Ludgero - SC,421700,3586,0
Piauí,2210375,São Luis do Piauí - PI,22AMC9197035,447,0
Roraima,1400605,São Luiz - RR,14AMC9197003,90,0
Rio Grande do Sul,4318903,São Luiz Gonzaga - RS,431890,3798,0
Maranhao,2111300,São Luís - MA,211130,316,0
Maranhao,2111409,São Luís Gonzaga do Maranhão - MA,21AMC9197013,336,0
Goías,5220108,São Luís de Montes Belos - GO,522010,4212,0
Ceará,2312601,São Luís do Curu - CE,231260,610,0
Sao Paulo,3550001,São Luís do Paraitinga - SP,355000,3007,0
Alagoas,2708501,São Luís do Quitunde - AL,270850,1203,0
Goías,5220157,São Luíz do Norte - GO,52AMC9197002,4233,0
Paraíba,2514909,São Mamede - PB,251490,906,0
Paraná,4125555,São Manoel do Paraná - PR,41AMC9197022,3412,0
Sao Paulo,3550100,São Manuel - SP,35AMC9197051,3118,0
Rio Grande do Sul,4319000,São Marcos - RS,431900,3799,0
Rio Grande do Sul,4319109,São Martinho - RS,43AMC9197052,3886,0
Santa Catarina,4217105,São Martinho - SC,421710,3587,0
Rio Grande do Sul,4319125,São Martinho da Serra - RS,43AMC9197047,3881,0
Espírito Santo,3204906,São Mateus - ES,320490,2479,0
Maranhao,2111508,São Mateus do Maranhão - MA,21AMC9197013,336,0
Paraná,4125605,São Mateus do Sul - PR,412560,3358,0
Rio Grande do Norte,2412500,São Miguel - RN,24AMC9197012,786,0
Sao Paulo,3550209,São Miguel Arcanjo - SP,355020,3008,0
Piauí,2210383,São Miguel da Baixa Grande - PI,22AMC9197033,445,0
Santa Catarina,4217154,São Miguel da Boa Vista - SC,42AMC9197032,3634,0
Bahia,2929404,São Miguel das Matas - BA,292940,1651,0
Rio Grande do Sul,4319158,São Miguel das Missões - RS,431915,3800,0
Paraíba,2515005,São Miguel de Taipu - PB,251500,907,0
Sergipe,2807006,São Miguel do Aleixo - SE,280700,1284,0
Minas Gerais,3163805,São Miguel do Anta - MG,316380,2268,0
Goías,5220207,São Miguel do Araguaia - GO,522020,4213,0
Piauí,2210391,São Miguel do Fidalgo - PI,22AMC9197037,449,0
Rio Grande do Norte,2412559,São Miguel do Gostoso - RN,24AMC9197014,788,0
Pará,1507607,São Miguel do Guamá - PA,150760,154,0
Rondônia,1100320,São Miguel do Guaporé - RO,11AMC9197003,11,0
Paraná,4125704,São Miguel do Iguaçu - PR,41AMC9197053,3443,0
Santa Catarina,4217204,São Miguel do Oeste - SC,42AMC9197033,3635,0
Goías,5220264,São Miguel do Passa Quatro - GO,522026,4214,0
Piauí,2210409,São Miguel do Tapuio - PI,22AMC9197039,451,0
Tocantins,1720200,São Miguel do Tocantins - TO,17AMC9197031,253,0
Alagoas,2708600,São Miguel dos Campos - AL,,1,1
Alagoas,2708709,São Miguel dos Milagres - AL,270870,1204,0
Rio Grande do Sul,4319208,São Nicolau - RS,431920,3801,0
Goías,5220280,São Patrício - GO,52AMC9197004,4235,0
Sao Paulo,3550308,São Paulo - SP,355030,3009,0
Rio Grande do Sul,4319307,São Paulo das Missões - RS,431930,3802,0
Amazonas,1303908,São Paulo de Olivença - AM,130390,77,0
Rio Grande do Norte,2412609,São Paulo do Potengi - RN,24AMC9197013,787,0
Rio Grande do Norte,2412708,São Pedro - RN,241270,751,0
Sao Paulo,3550407,São Pedro - SP,355040,3010,0
Rio de Janeiro,3305208,São Pedro da Aldeia - RJ,33AMC9197017,2561,0
Mato Grosso,5107404,São Pedro da Cipa - MT,51AMC9197007,4039,0
Rio Grande do Sul,4319356,São Pedro da Serra - RS,,3879,1
Minas Gerais,3163904,São Pedro da União - MG,316390,2269,0
Maranhao,2111532,São Pedro da Água Branca - MA,21AMC9197022,345,0
Santa Catarina,4217253,São Pedro de Alcântara - SC,42AMC9197030,3632,0
Rio Grande do Sul,4319372,São Pedro do Butiá - RS,43AMC9197018,3853,0
Paraná,4125753,São Pedro do Iguaçu - PR,41AMC9197056,3446,0
Paraná,4125803,São Pedro do Ivaí - PR,412580,3359,0
Paraná,4125902,São Pedro do Paraná - PR,412590,3360,0
Piauí,2210508,São Pedro do Piauí - PI,221050,412,0
Minas Gerais,3164100,São Pedro do Suaçuí - MG,316410,2271,0
Rio Grande do Sul,4319406,São Pedro do Sul - RS,43AMC9197058,3892,0
Sao Paulo,3550506,São Pedro do Turvo - SP,355050,3011,0
Maranhao,2111573,São Pedro dos Crentes - MA,21AMC9197017,340,0
Minas Gerais,3164001,São Pedro dos Ferros - MG,316400,2270,0
Rio Grande do Norte,2412807,São Rafael - RN,241280,752,0
Piauí,2210607,São Raimundo Nonato - PI,22AMC9197040,452,0
Maranhao,2111607,São Raimundo das Mangabeiras - MA,211160,317,0
Maranhao,2111631,São Raimundo do Doca Bezerra - MA,21AMC9197016,339,0
Maranhao,2111672,São Roberto - MA,21AMC9197016,339,0
Minas Gerais,3164209,São Romão - MG,31AMC9197077,2419,0
Sao Paulo,3550605,São Roque - SP,35AMC9197052,3119,0
Minas Gerais,3164308,São Roque de Minas - MG,316430,2272,0
Espírito Santo,3204955,São Roque do Canaã - ES,32AMC9197009,2494,0
Tocantins,1720259,São Salvador do Tocantins - TO,17AMC9197020,242,0
Alagoas,2708808,São Sebastião - AL,270880,1205,0
Sao Paulo,3550704,São Sebastião - SP,355070,3012,0
Paraná,4126009,São Sebastião da Amoreira - PR,412600,3361,0
Minas Gerais,3164407,São Sebastião da Bela Vista - MG,316440,2273,0
Pará,1507706,São Sebastião da Boa Vista - PA,150770,155,0
Sao Paulo,3550803,São Sebastião da Grama - SP,355080,3013,0
Minas Gerais,3164431,São Sebastião da Vargem Alegre - MG,31AMC9197056,2398,0
Paraíba,2515104,São Sebastião de Lagoa de Roça - PB,251510,908,0
Rio de Janeiro,3305307,São Sebastião do Alto - RJ,33AMC9197005,2549,0
Minas Gerais,3164472,São Sebastião do Anta - MG,31AMC9197032,2374,0
Rio Grande do Sul,4319505,São Sebastião do Caí - RS,431950,3803,0
Minas Gerais,3164506,São Sebastião do Maranhão - MG,316450,2274,0
Minas Gerais,3164605,São Sebastião do Oeste - MG,316460,2275,0
Minas Gerais,3164704,São Sebastião do Paraíso - MG,316470,2276,0
Bahia,2929503,São Sebastião do Passé - BA,292950,1652,0
Minas Gerais,3164803,São Sebastião do Rio Preto - MG,316480,2277,0
Minas Gerais,3164902,São Sebastião do Rio Verde - MG,316490,2278,0
Tocantins,1720309,São Sebastião do Tocantins - TO,17AMC9197031,253,0
Amazonas,1303957,São Sebastião do Uatumã - AM,130395,78,0
Paraíba,2515203,São Sebastião do Umbuzeiro - PB,25AMC9197029,946,0
Rio Grande do Sul,4319604,São Sepé - RS,43AMC9197055,3889,0
Goías,5220405,São Simão - GO,522040,4215,0
Sao Paulo,3550902,São Simão - SP,355090,3014,0
Minas Gerais,3165206,São Thomé das Letras - MG,316520,2281,0
Minas Gerais,3165008,São Tiago - MG,316500,2279,0
Minas Gerais,3165107,São Tomás de Aquino - MG,316510,2280,0
Paraná,4126108,São Tomé - PR,412610,3362,0
Rio Grande do Norte,2412906,São Tomé - RN,241290,753,0
Rio Grande do Sul,4319703,São Valentim - RS,43AMC9197059,3893,0
Rio Grande do Sul,4319711,São Valentim do Sul - RS,43AMC9197021,3856,0
Tocantins,1720499,São Valério - TO,172049,218,0
Rio Grande do Sul,4319737,São Valério do Sul - RS,43AMC9197052,3886,0
Rio Grande do Sul,4319752,São Vendelino - RS,431975,3804,0
Rio Grande do Norte,2413003,São Vicente - RN,241300,754,0
Sao Paulo,3551009,São Vicente - SP,355100,3015,0
Maranhao,2111706,São Vicente Ferrer - MA,21AMC9197049,372,0
Pernambuco,2613800,São Vicente Ferrer - PE,261380,1086,0
Minas Gerais,3165305,São Vicente de Minas - MG,316530,2282,0
Rio Grande do Sul,4319802,São Vicente do Sul - RS,431980,3805,0
Rio Grande do Sul,4320453,Sério - RS,,3906,1
Maranhao,2111805,Sítio Novo - MA,211180,318,0
Rio Grande do Norte,2413706,Sítio Novo - RN,241370,762,0
Tocantins,1720804,Sítio Novo do Tocantins - TO,17AMC9197031,253,0
Goías,5220702,Sítio d'Abadia - GO,522070,4220,0
Bahia,2930758,Sítio do Mato - BA,293075,1667,0
Bahia,2930766,Sítio do Quinto - BA,293076,1668,0
Mato Grosso,5107941,Tabaporã - MT,51AMC9197013,4045,0
Sao Paulo,3552601,Tabapuã - SP,35AMC9197054,3121,0
Amazonas,1304062,Tabatinga - AM,130406,80,0
Sao Paulo,3552700,Tabatinga - SP,355270,3030,0
Rio Grande do Sul,4320859,Tabaí - RS,43AMC9197063,3897,0
